Subtype	Sample	Kinase	Activity
SI	P001	CDK17	2.188846393203862e-25
SII	P002	CDK17	0.00019423953608759396
SI	P003	CDK17	3.013356288466341e-08
SII	P004	CDK17	0.04456842910897389
SII	P005	CDK17	0.002813051040071551
SI	P006	CDK17	2.108096828451683e-24
SII	P007	CDK17	1.9058929530353095e-10
SII	P008	CDK17	8.087327036174301e-23
SII	P009	CDK17	0.04865348716922155
SI	P010	CDK17	9.29348688341856e-06
SII	P011	CDK17	2.292825784465934e-07
SII	P012	CDK17	1.2674864820060968e-18
SI	P013	CDK17	3.112192835277523e-08
SI	P014	CDK17	1.1734325503717518e-20
SI	P015	CDK17	1.4084851610794378e-13
SI	P016	CDK17	6.274758582930096e-06
SI	P017	CDK17	1.5171228141463383e-06
SI	P018	CDK17	0.1286618469710344
SI	P019	CDK17	1.3346209509252592e-09
SI	P020	CDK17	2.2984236989290205e-14
SI	P021	CDK17	2.2043537629417954e-12
SII	P022	CDK17	5.584786205025166e-10
SI	P023	CDK17	5.236872985875868e-07
SII	P025	CDK17	1.1516101268081233e-05
SI	P026	CDK17	4.897783303593692e-13
SII	P027	CDK17	0.0002959997771858596
SII	P028	CDK17	2.936404848602548e-07
SI	P029	CDK17	8.503628589599158e-06
SI	P030	CDK17	9.117863306422844e-13
SII	P031	CDK17	0.00041443725377536853
SIII	P032	CDK17	0.024936809399068876
SII	P033	CDK17	7.322991541284923e-08
SI	P034	CDK17	4.743797527439876e-07
SIII	P035	CDK17	0.012090186787462966
SI	P036	CDK17	9.429772080692186e-19
SII	P037	CDK17	1.615737307380231e-05
SII	P038	CDK17	0.168707071780418
SI	P039	CDK17	3.585786054986863e-10
SI	P040	CDK17	9.901905574425764e-09
SI	P041	CDK17	0.0003721706850725703
SII	P042	CDK17	5.260482828113574e-05
SII	P043	CDK17	9.274793894010401e-20
SII	P044	CDK17	0.014548412591786837
SI	P046	CDK17	7.935742404399025e-20
SI	P047	CDK17	1.896318245114894e-07
SI	P048	CDK17	0.008294603572650213
SI	P049	CDK17	1.6876261558471097e-07
SI	P050	CDK17	4.2117406334330266e-17
SII	P051	CDK17	2.195716368030569e-09
SIII	P052	CDK17	0.000423692679433649
SI	P053	CDK17	2.2142941998675695e-09
SII	P054	CDK17	0.00033203641134896316
SII	P055	CDK17	1.859439309527392e-05
SI	P056	CDK17	4.2546263076512236e-13
SI	P057	CDK17	2.4481075711609134e-07
SI	P058	CDK17	1.5885374884831435e-12
SI	P059	CDK17	7.260332136044248e-07
SI	P060	CDK17	3.7435344273978204e-16
SII	P061	CDK17	0.005246712097047762
SI	P062	CDK17	3.697445419509923e-07
SI	P063	CDK17	3.255747040902824e-11
SI	P064	CDK17	5.4272464073162756e-08
SI	P065	CDK17	4.640758517757677e-11
SI	P066	CDK17	9.20382504438433e-18
SI	P067	CDK17	1.0466064009076121e-19
SI	P068	CDK17	1.6190917134642348e-14
SI	P069	CDK17	1.1621924362716841e-10
SII	P070	CDK17	0.1766982103184035
SII	P071	CDK17	1.7126152728774984e-08
SIII	P072	CDK17	0.06416806374395746
SIII	P073	CDK17	0.007725640914912003
SIII	P074	CDK17	0.39766118709205556
SIII	P075	CDK17	0.14376376771679908
SIII	P076	CDK17	0.00021673613935648518
SII	P077	CDK17	1.2405748643369533e-05
SII	P078	CDK17	6.558575554329375e-06
SIII	P079	CDK17	6.74639189535671e-06
SI	P080	CDK17	4.2962404161442696e-13
SII	P081	CDK17	3.1496620651805577e-10
SI	P082	CDK17	3.3119745457246285e-05
SIII	P083	CDK17	0.04655169787858788
SIII	P084	CDK17	0.2060044980041836
SIII	P085	CDK17	0.15692422106257273
SIII	P086	CDK17	0.3113742487435347
SI	P087	CDK17	6.527381830196e-06
SII	P088	CDK17	0.031107296714663245
SIII	P089	CDK17	0.00011009170209560798
SI	P090	CDK17	1.1436735347600464e-05
SIII	P091	CDK17	0.0004077658247153798
SIII	P092	CDK17	0.5173893231082325
SIII	P093	CDK17	0.331364554550255
SIII	P094	CDK17	0.0798913759055568
SII	P095	CDK17	0.22797545741874145
SI	P096	CDK17	4.480165212806049e-09
SIII	P097	CDK17	6.425005182247659e-06
SIII	P098	CDK17	0.00886586928309437
SII	P099	CDK17	0.4285178253707298
SIII	P100	CDK17	2.0781896610776694e-07
SIII	P101	CDK17	0.05890396945443986
SI	P102	CDK17	1.648119628099021e-11
SI	P104	CDK17	8.078589738179873e-14
SI	P105	CDK17	3.5125214242285677e-12
SI	P106	CDK17	4.9257109835411656e-08
SIII	P107	CDK17	0.16215672338357334
SI	P108	CDK17	6.198500279672898e-06
SII	P109	CDK17	0.04638769469937346
SII	P110	CDK17	0.11775499665007985
SI	P111	CDK17	5.808589908685542e-15
SIII	P112	CDK17	0.16974388357682696
SI	P113	CDK17	4.017316385480155e-22
SI	P114	CDK17	1.5924776226653905e-12
