Subtype	Sample	Kinase	Activity
SI	P001	CDK8	6.131552822126762e-22
SII	P002	CDK8	1.6388511312801331e-10
SI	P003	CDK8	4.9348929045002175e-06
SII	P004	CDK8	1.271381928615842e-05
SII	P005	CDK8	0.002394411165007209
SI	P006	CDK8	8.326937012899911e-26
SII	P007	CDK8	9.28975403993887e-16
SII	P008	CDK8	4.064335098955702e-21
SII	P009	CDK8	0.0046734664907416195
SI	P010	CDK8	0.00013149991755130944
SII	P011	CDK8	0.00011117530452174512
SII	P012	CDK8	7.961665036256329e-16
SI	P013	CDK8	9.570090380176014e-14
SI	P014	CDK8	4.552724650909997e-18
SI	P015	CDK8	1.019366164846991e-12
SI	P016	CDK8	0.002012656789459415
SI	P017	CDK8	2.9866361381495693e-05
SI	P018	CDK8	4.899138567813308e-09
SI	P019	CDK8	8.044576323646961e-06
SI	P020	CDK8	2.5786460452743716e-12
SI	P021	CDK8	2.016741217001609e-07
SII	P022	CDK8	7.931348771785647e-11
SI	P023	CDK8	6.631251273727854e-07
SII	P025	CDK8	4.967236431570562e-06
SI	P026	CDK8	9.193323567748241e-24
SII	P027	CDK8	3.749402968962605e-07
SII	P028	CDK8	8.789762284315771e-08
SI	P029	CDK8	4.4077550893850106e-09
SI	P030	CDK8	1.1506381272198718e-15
SII	P031	CDK8	5.397704937456807e-08
SIII	P032	CDK8	0.0014003966093652585
SII	P033	CDK8	1.1055668123014625e-10
SI	P034	CDK8	9.185549172458724e-09
SIII	P035	CDK8	0.001220322581092528
SI	P036	CDK8	1.594469185635261e-25
SII	P037	CDK8	1.1236971844928648e-05
SII	P038	CDK8	0.0002194603173158447
SI	P039	CDK8	1.1577479692051523e-14
SI	P040	CDK8	8.080069324947216e-14
SI	P041	CDK8	1.1995758648897024e-08
SII	P042	CDK8	5.990929334725666e-10
SII	P043	CDK8	3.834394689521294e-20
SII	P044	CDK8	3.2198397099178074e-08
SI	P046	CDK8	1.8955833464496706e-21
SI	P047	CDK8	2.5862903184739805e-08
SI	P048	CDK8	1.0735969205967858e-09
SI	P049	CDK8	1.1066954257696592e-14
SI	P050	CDK8	2.348522670818396e-10
SII	P051	CDK8	3.338809741781284e-13
SIII	P052	CDK8	0.005722422349168541
SI	P053	CDK8	2.282918312845287e-15
SII	P054	CDK8	0.003391161264778571
SII	P055	CDK8	0.022684435333346412
SI	P056	CDK8	5.2769054180063215e-11
SI	P057	CDK8	0.00019093665268142375
SI	P058	CDK8	1.9070355191683568e-08
SI	P059	CDK8	0.0006251450626073551
SI	P060	CDK8	1.9555390184701538e-25
SII	P061	CDK8	0.0019289817855319819
SI	P062	CDK8	4.351923637762227e-12
SI	P063	CDK8	6.094382346806969e-13
SI	P064	CDK8	2.3048896331076423e-17
SI	P065	CDK8	1.2870507822444907e-12
SI	P066	CDK8	3.628436335512373e-18
SI	P067	CDK8	2.0092888616487287e-18
SI	P068	CDK8	4.188082528443216e-16
SI	P069	CDK8	2.0182030576523914e-12
SII	P070	CDK8	0.05323851013026022
SII	P071	CDK8	0.00022314124618496564
SIII	P072	CDK8	0.7044148217711806
SIII	P073	CDK8	0.015699762784931088
SIII	P074	CDK8	0.01212648071506926
SIII	P075	CDK8	0.961024897697542
SIII	P076	CDK8	0.00010036656755748223
SII	P077	CDK8	6.1114397518851956e-09
SII	P078	CDK8	1.300369366991498e-06
SIII	P079	CDK8	4.202568025126952e-08
SI	P080	CDK8	6.126408938595604e-09
SII	P081	CDK8	9.755466816823425e-25
SI	P082	CDK8	8.069357122153041e-22
SIII	P083	CDK8	0.022184098589385776
SIII	P084	CDK8	0.011785104185876565
SIII	P085	CDK8	0.01433025542541576
SIII	P086	CDK8	0.9733091591139766
SI	P087	CDK8	6.313508698702751e-13
SII	P088	CDK8	0.3747126024771641
SIII	P089	CDK8	6.1054598457573345e-09
SI	P090	CDK8	0.0014389830111843438
SIII	P091	CDK8	1.7593419817820712e-06
SIII	P092	CDK8	0.6593797383388972
SIII	P093	CDK8	0.022686819835343326
SIII	P094	CDK8	0.00826808928940064
SII	P095	CDK8	0.0035915167028423216
SI	P096	CDK8	2.1056550916360546e-13
SIII	P097	CDK8	1.080228431364453e-09
SIII	P098	CDK8	2.249549451089043e-22
SII	P099	CDK8	0.025627830893343053
SIII	P100	CDK8	5.944708049937004e-06
SIII	P101	CDK8	2.1513607084848892e-05
SI	P102	CDK8	5.291445416458389e-14
SI	P104	CDK8	4.3522839044046606e-13
SI	P105	CDK8	3.184134672225846e-14
SI	P106	CDK8	2.3667406172261757e-23
SIII	P107	CDK8	0.06658669605022885
SI	P108	CDK8	6.152483572187375e-10
SII	P109	CDK8	0.0024275181872043766
SII	P110	CDK8	0.008862861967156015
SI	P111	CDK8	2.820534572186415e-19
SIII	P112	CDK8	0.023582027371742392
SI	P113	CDK8	4.734362776574117e-16
SI	P114	CDK8	5.70590228989658e-20
